1,313,3.07,21
2,314,3.05,15
3,315,2.94,9
4,316,2.82,17
5,1200,3.14,21
6,1201,3.1,15
7,1119,3.11,17
8,1400,3.01,12
9,4042,2.9,23
10,4043,2.97,14
11,4044,2.92,18
12,4045,2.89,11
13,1950,10.34,1
13,1950,10.34,1
13,595,10.23,1
13,595,10.23,1
13,595,10.23,1
13,596,10.8,1
13,596,10.8,1
13,596,10.8,1
13,597,10.23,1
13,597,10.23,1
13,597,10.23,1
13,597,10.23,1
13,598,13.25,1
13,598,13.25,1
14,599,11.7,1
14,599,11.7,1
14,599,11.7,1
14,599,11.7,1
14,600,10.16,1
14,600,10.16,1
14,600,10.16,1
14,600,10.16,1
14,600,10.16,1
14,601,10.77,1
14,601,10.77,1
14,601,10.77,1
14,602,12.82,1
14,602,12.82,1
15,4046,10.9,1
15,4046,10.9,1
15,4047,10.85,1
15,4048,10.86,1
15,4048,10.86,1
15,4049,11.15,1
15,4049,11.15,1
15,4056,11.35,1
15,4056,11.35,1
16,3697,10.86,1
16,3698,10.99,1
16,3698,10.99,1
16,3698,10.99,1
16,3700,10.87,1
16,3700,10.87,1
16,3701,11.44,1
16,3701,11.44,1
16,3701,11.44,1
16,3701,11.44,1
17,3692,10.57,1
17,1950,10.34,1
17,3692,10.57,1
17,3693,10.29,1
17,3693,10.29,1
17,3693,10.29,1
17,3694,10.45,1
17,3694,10.45,1
17,3694,10.45,1
17,3694,10.45,1
17,3695,10.09,1
17,3695,10.09,1
17,3695,10.09,1
17,3695,10.09,1
17,3696,12.55,1
18,259,3.21,15
18,260,3.45,19
18,261,3.46,17
18,262,3.14,12
19,264,3.64,15
19,265,3.74,15
19,266,3.68,17
19,267,3.47,11
20,3941,3.38,17
20,3942,3.53,21
20,3943,3.51,20
20,3944,3.49,12
21,11026,16.92,1
21,11027,17.19,1
21,11025,16.93,1
21,11024,16.62,1
21,11023,16.85,1
21,11027,17.19,1
21,11028,17.12,1
21,11028,17.12,1
22,3167,7.8,1
22,3167,7.8,1
22,3168,7.25,1
22,3168,7.25,1
22,3169,7.71,1
22,3169,7.71,1
22,3170,7.71,1
22,3170,7.71,1
22,10072,8.12,1
22,10072,8.12,1
23,11221,20.5,1
23,11221,20.5,1
23,11222,20.5,1
23,11223,20.5,1
23,11223,20.5,1
23,11223,20.5,1
23,11224,20.5,1
23,11224,20.5,1
23,11225,20.5,1
23,11225,20.5,1
24,10600,15.5,1
24,10599,15.5,1
24,10599,15.5,1
24,10601,15.5,1
24,10602,15.5,1
24,10602,15.5,1
24,10603,15.5,1
24,10603,15.5,1
24,10841,15.5,1
24,10841,15.5,1
24,10841,15.5,1
25,11259,13.31,1
25,11099,13.48,1
25,11099,13.48,2
25,11261,9.5,4
25,11272,17.5,5
26,10894,60.5,1
26,10752,43.73,1
26,10586,42.96,1
26,10587,43.84,1
26,10586,42.96,1
26,10752,43.73,1
26,10751,43.64,1
26,10753,41.88,1
26,10752,43.73,1
26,10669,60.49,1
26,10669,60.49,1
26,10667,60.5,1
26,10583,43.59,1
26,10586,42.96,1
26,10583,43.59,1
26,10587,43.84,1
26,10587,43.84,1
26,10754,5,3
26,10710,4,3
26,10707,4.5,6
27,10809,19.07,1
27,10807,19.07,1
27,10807,19.07,1
27,10807,19.07,1
27,10807,19.07,1
27,10808,19.06,1
27,10808,19.06,1
27,10808,19.06,1
27,10809,19.07,1
27,10810,18.93,1
27,10810,18.93,1
28,11073,13.23,1
28,11073,13.23,1
28,11074,13.24,1
28,11074,13.24,1
28,11074,13.24,1
28,11075,13.25,1
28,11075,13.25,1
28,11076,13.26,1
29,10811,18.97,1
29,10812,18.95,1
29,10811,18.97,1
29,10812,18.95,1
29,10812,18.95,1
29,10813,18.95,1
29,10813,18.95,1
29,10814,19.03,1
29,10814,19.03,1
30,11077,13.23,1
30,11078,13.23,1
30,11077,13.23,1
30,11079,13.24,1
30,11080,13.26,1
30,11079,13.24,1
30,11080,13.26,1
31,11184,10.72,1
31,11186,10.79,1
31,11186,10.79,1
31,11186,10.79,1
31,11188,10.77,1
31,11188,10.77,1
31,11190,10.74,1
31,11190,10.74,1
31,11185,10.74,1
31,11187,10.73,1
31,11187,10.73,1
31,11189,10.9,1
31,11189,10.9,1
31,11189,10.9,1
31,11191,10.72,1
31,11191,10.72,1
32,3141,2.08,1
32,10932,10.02,1
32,11010,10.01,1
32,10934,9.99,1
32,10934,9.99,1
32,11011,9.96,1
32,11011,9.96,1
32,10935,9.9,1
32,11012,9.9,1
32,11012,9.9,1
32,10935,9.9,1
33,11194,5.77,1
33,11124,17.77,1
33,11124,17.77,1
33,11125,17.7,1
33,11125,17.7,1
33,11126,17.75,1
33,11126,17.75,1
33,11127,17.68,1
33,11127,17.68,1
33,11128,17.74,1
34,11129,17.8,1
34,11129,17.8,1
34,11130,17.8,1
34,11130,17.8,1
34,11131,17.8,1
34,11131,17.8,1
34,11132,17.8,1
34,11132,17.8,1
34,11133,17.73,1
34,11133,17.73,1
35,10736,4.75,4
35,11015,5.54,4
35,11159,6.49,7
35,11156,6.49,13
35,11157,6.49,7
35,11158,6.49,2
35,11019,5.44,7
35,11094,5.7,7
35,11160,6.49,7
35,11157,6.49,3
35,11018,5.4,6
35,11013,5.66,6
36,11171,7.77,1
36,10363,5.4,1
37,11255,13.68,1
37,11255,13.68,1
37,11256,13.68,1
37,11256,13.68,1
37,11256,13.68,1
37,11257,13.68,1
37,11257,13.68,1
37,4940,13.01,1
37,10676,17.6,1
37,10672,17.6,1
37,10672,17.6,1
37,10673,17.6,1
37,10675,17.6,1
37,10676,17.6,1
38,10676,17.6,1
38,3114,8.72,1
38,3114,8.72,1
38,3115,9.51,1
38,3115,9.51,1
38,3116,8.78,1
38,3116,8.78,1
38,3150,8.23,1
38,3150,8.23,1
38,3151,8.22,1
38,3151,8.22,1
38,3152,8.64,1
38,3152,8.64,1
38,10416,8.05,1
38,10416,8.05,1
39,10652,10,3
39,3863,3.61,9
40,10681,1.75,5
41,11216,25.5,1
42,11019,5.44,1
42,11019,5.44,1
42,11019,5.44,1
42,11019,5.44,1
42,11019,5.44,1
42,11019,5.44,1
42,11019,5.44,1
42,11159,6.49,1
42,11159,6.49,1
42,11159,6.49,1
42,11159,6.49,1
42,11159,6.49,1
42,11016,5.63,1
42,11016,5.63,1
42,11016,5.63,1
42,11016,5.63,1
42,11016,5.63,1
42,11016,5.63,1
42,11016,5.63,1
42,11017,5.54,1
42,11017,5.54,1
42,11017,5.54,1
42,11017,5.54,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,10735,4.75,1
42,10735,4.75,1
42,11157,6.49,1
42,11157,6.49,1
42,11157,6.49,1
42,11157,6.49,1
42,11157,6.49,1
42,11157,6.49,1
42,11157,6.49,1
42,11157,6.49,1
42,11157,6.49,1
42,11157,6.49,1
42,10736,4.75,1
42,10736,4.75,1
42,10736,4.75,1
42,10736,4.75,1
42,10736,4.75,1
42,11155,6.49,1
42,11155,6.49,1
42,11155,6.49,1
42,11014,5.63,1
42,11014,5.63,1
42,11014,5.63,1
42,11014,5.63,1
42,11014,5.63,1
42,11014,5.63,1
42,11014,5.63,1
42,10888,4.75,1
42,10888,4.75,1
42,10888,4.75,1
42,11015,5.54,1
42,11015,5.54,1
42,11015,5.54,1
42,11015,5.54,1
43,10262,48.87,4
44,10496,11.24,1
44,10495,12.65,1
44,10494,12.65,1
44,10493,12.65,1
44,10495,12.65,1
44,10494,12.65,1
44,10496,11.24,1
44,11242,13.61,1
44,11239,13.61,1
44,11239,13.61,1
44,11240,13.62,1
44,11241,13.61,1
44,11241,13.61,1
44,11240,13.62,1
44,10986,5.59,1
44,10986,5.59,1
44,10734,5.61,1
44,10734,5.61,1
44,10719,4.98,1
44,10364,5.17,1
44,11176,6.2,1
44,11175,6.2,1
44,11175,6.2,1
44,10363,5.4,1
44,10363,5.4,1
44,10362,5.4,1
44,10362,5.4,1
44,10362,5.4,1
44,10361,5.4,1
44,11178,6.21,1
44,10361,5.4,1
44,3141,2.08,1
44,10358,5.4,1
44,10358,5.4,1
44,10367,3.67,1
44,10367,3.67,1
44,10367,3.67,1
44,10366,5.21,1
44,10366,5.21,1
44,10365,5.25,1
44,10365,5.25,1
44,10360,5.4,1
44,10360,5.4,1
44,3142,2.25,1
44,3142,2.25,1
44,3142,2.25,1
44,3140,2.09,1
44,3140,2.09,1
44,3140,2.09,1
44,3776,5.63,1
44,3776,5.63,1
44,3776,5.63,1
44,3775,4.88,1
44,3141,2.08,1
44,3774,2.08,1
44,3774,2.08,1
44,3773,2.08,1
45,3770,2.08,1
45,3772,4.86,1
45,3772,4.86,1
45,3771,4.76,1
45,3770,2.08,1
45,3770,2.08,1
45,3769,2.1,1
45,3769,2.1,1
45,11196,5.41,1
45,11195,5.77,1
45,11194,5.77,1
45,11196,5.41,1
45,11193,5.77,1
45,10979,4.79,1
45,10982,4.84,1
45,10982,4.84,1
45,10981,4.9,1
45,10981,4.9,1
45,10980,4.81,1
45,10980,4.81,1
45,10979,4.79,1
45,10978,4.83,1
45,10978,4.83,1
45,11271,7.5,1
45,11270,7.5,1
45,11270,7.5,1
45,11271,7.5,1
45,11268,7.5,1
45,11267,7.5,1
45,11038,17,1
45,11038,17,1
45,11037,17,1
45,11037,17,1
45,11036,17,1
45,11036,17,1
45,11036,17,1
45,11035,17,1
45,11035,17,1
45,11253,15.55,1
45,11252,15.55,1
45,11253,15.55,1
45,11052,22.37,1
45,11052,22.37,1
45,11051,22.36,1
45,11051,22.36,1
45,11050,22.37,1
45,11048,22.36,1
45,11048,22.36,1
46,3959,48.58,3
47,10838,17.04,1
47,10758,11.79,1
47,10758,11.79,1
47,10757,11.79,1
47,10757,11.79,1
47,10756,11.79,1
47,10756,11.79,1
47,10755,11.77,1
47,10755,11.77,1
47,10755,11.77,1
47,10762,11.86,1
47,10762,11.86,1
47,10761,11.84,1
47,10761,11.84,1
47,10760,11.89,1
47,10760,11.89,1
47,10759,11.88,1
47,10759,11.88,1
47,11043,18.8,1
47,11043,18.8,1
47,11041,18.56,1
47,11042,18.55,1
47,11039,18.61,1
47,11040,18.57,1
47,11040,18.57,1
48,11039,18.61,1
48,11098,25.7,1
48,11098,25.7,1
48,11097,25.7,1
48,11097,25.7,1
48,11097,25.7,1
48,10629,24.8,1
48,10629,24.8,1
48,10629,24.8,1
48,10628,24.8,1
48,10840,16.9,1
48,10840,16.9,1
48,10840,16.9,1
48,10839,16.98,1
48,10839,16.98,1
48,10838,17.04,1
48,11220,25.5,1
48,11219,25.5,1
48,11220,25.5,1
48,11219,25.5,1
48,11218,25.5,1
48,11218,25.5,1
48,11218,25.5,1
48,11217,25.5,1
48,11216,25.5,1
48,11216,25.5,1
49,11039,18.61,1
50,10837,17.06,1
51,11212,9.72,1
51,11212,9.72,1
51,11212,9.72,1
52,1438,8.39,8
53,4352,8.37,9
54,4725,14.52,15
55,11172,11.54,8
56,11081,13.25,1
56,11081,13.25,1
56,11081,13.25,1
56,11082,13.32,1
56,11082,13.32,1
56,11083,13.26,1
56,11083,13.26,1
56,11084,13.23,1
56,11084,13.23,1
56,11089,13.31,1
56,11089,13.31,1
56,11090,13.31,1
56,11090,13.31,1
56,11091,13.29,1
56,11091,13.29,1
56,11092,13.26,1
56,11092,13.26,1
56,11085,13.26,1
56,11085,13.26,1
56,11086,13.26,1
56,11085,13.26,1
56,11087,13.25,1
56,11087,13.25,1
56,11058,27.99,1
56,11058,27.99,1
56,2579,20.32,1
56,2582,20.41,1
56,2579,20.32,1
56,2580,20.32,1
56,2580,20.32,1
56,2581,20.31,1
56,2577,20.32,1
56,2577,20.32,1
56,2577,20.32,1
56,2578,20.47,1
56,2578,20.47,1
56,10436,5.12,1
56,10436,5.12,1
56,10436,5.12,1
56,10437,5.12,1
56,10437,5.12,1
56,10438,5,1
56,10438,5,1
56,10438,5,1
56,10438,5,1
56,10439,5.04,1
56,10439,5.04,1
56,10992,5.79,1
56,10992,5.79,1
56,10988,5.82,1
56,10988,5.82,1
56,10989,5.86,1
56,10989,5.86,1
56,10990,5.83,1
56,10990,5.83,1
56,10991,5.84,1
56,10991,5.84,1
57,939,5.53,1
57,939,5.53,1
57,939,5.53,1
58,10989,5.86,1
59,11178,6.21,1
59,11178,6.21,1
59,11176,6.2,1
59,11174,6.2,1
59,11174,6.2,1
59,11175,6.2,1
59,11175,6.2,1
59,11176,6.2,1
59,11177,6.21,1
59,11177,6.21,1
59,11102,18.21,1
59,11103,18.21,1
59,11103,18.21,1
59,11104,18.21,1
59,11104,18.21,1
59,11104,18.21,1
59,10598,15.5,1
59,10604,15.5,1
59,10605,15.5,1
59,10604,15.5,1
59,10605,15.5,1
59,10606,15.5,1
59,10606,15.5,1
59,10607,15.46,1
59,10607,15.46,1
59,10686,15.5,1
59,10688,15.5,1
59,10686,15.5,1
59,10689,15.49,1
59,10688,15.5,1
59,10689,15.49,1
59,10690,15.5,1
59,10690,15.5,1
59,10744,15.5,1
59,10748,15.5,1
59,10744,15.5,1
59,10745,15.5,1
59,10745,15.5,1
59,10746,15.5,1
59,10746,15.5,1
59,10746,15.5,1
59,10748,15.5,1
59,10747,15.5,1
60,11109,22.31,1
60,11109,22.31,1
60,11112,22.33,1
60,11110,22.33,1
60,11119,22.33,1
60,11123,22.33,1
60,11122,22.33,1
60,11116,22.17,1
60,11117,22.13,1
60,11117,22.13,1
60,11118,21.93,1
60,11115,22.04,1
60,11118,21.93,1
60,10815,21.93,1
60,10815,21.93,1
60,10816,21.93,1
60,10817,21.99,1
60,10816,21.93,1
60,10818,21.84,1
60,10818,21.84,1
60,10917,18.7,1
60,10819,17.41,1
60,10819,17.41,1
60,10917,18.7,1
60,10820,17.86,1
60,10820,17.86,1
60,10821,21.14,1
60,11121,22.33,1
60,10821,21.14,1
60,10822,21.91,1
60,10822,21.91,1
60,10822,21.91,1
61,10477,7.17,1
61,10477,7.17,1
61,10477,7.17,1
61,10477,7.17,1
61,10653,7.17,1
63,CS50-14,4.88,1
63,CS50-14,4.88,1
63,10787,5,1
63,CS50-14,4.88,1
63,CS50-15,5,1
63,CS50-15,5,1
63,CS50-13,1.39,1
63,CS50-13,1.39,1
63,CS50-13,1.39,1
63,CS50-13,1.39,1
63,CS50-14,4.88,1
63,CS50-15,5,1
64,10418,4.36,1
64,10418,4.36,1
64,10418,4.36,1
64,10418,4.36,1
64,10423,3.96,1
64,10558,3.75,1
64,10558,3.75,1
64,10558,3.75,1
64,10558,3.75,1
64,10558,3.75,1
64,10423,3.96,1
64,10423,3.96,1
64,10423,3.96,1
64,10559,3.75,1
64,10559,3.75,1
64,10559,3.75,1
64,10559,3.75,1
65,10661,3.75,1
65,10422,4.36,1
65,10421,4.3,1
65,10579,5.75,1
65,10661,3.75,1
65,10421,4.3,1
65,10557,3.75,1
65,10557,3.75,1
65,10557,3.75,1
65,10557,3.75,1
65,10661,3.75,1
66,10422,4.36,1
66,10421,4.3,1
66,10422,4.36,1
66,10421,4.3,1
66,10421,4.3,1
66,10421,4.3,1
66,10421,4.3,1
66,10421,4.3,1
67,10653,7.17,1
67,10653,7.17,1
67,10477,7.17,1
67,10477,7.17,1
67,10477,7.17,1
67,10581,7.26,1
67,10478,7.21,1
67,10478,7.21,1
67,10478,7.21,1
67,10478,7.21,1
68,10546,4.17,1
68,10546,4.17,1
68,10546,4.17,1
69,10540,13.04,1
69,11204,11.87,1
70,10547,12.96,1
70,10547,12.96,1
70,10548,12.3,1
70,10548,12.3,1
70,10549,12.25,1
70,10549,12.25,1
70,10918,11.81,1
70,10919,12.42,1
70,10920,11.64,1
70,10919,12.42,1
71,10550,9.95,1
71,10539,11.05,1
71,10539,11.05,1
71,10539,11.05,1
71,10539,11.05,1
71,10653,7.17,1
71,10538,6.02,1
71,10538,6.02,1
71,10538,6.02,1
71,10538,6.02,1
71,10538,6.02,1
71,10538,6.02,1
71,10539,11.05,1
71,10936,5.84,1
71,10936,5.84,1
71,10936,5.84,1
71,10936,5.84,1
71,10936,5.84,1
71,10936,5.84,1
71,10936,5.84,1
71,10936,5.84,1
71,10936,5.84,1
71,10581,7.26,1
71,10653,7.17,1
71,10477,7.17,1
71,10477,7.17,1
71,10951,14,1
71,10951,14,1
71,10952,12.84,1
71,10952,12.84,1
71,10952,12.84,1
71,10953,11.75,1
