id,handle,sku,name,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,supplier_name,active
00796637-a238-11e2-b2b4-bc764e10976c,racerbacktank,10025,Harvard Racerback Tank,Size,S,,,,,MYU,1
1321540b-a238-11e2-b2b4-bc764e10976c,racerbacktank,10026,Harvard Racerback Tank,Size,M,,,,,MYU,1
1db56acf-a238-11e2-b2b4-bc764e10976c,racerbacktank,10027,Harvard Racerback Tank,Size,L,,,,,MYU,1
22ecd2a7-a238-11e2-b2b4-bc764e10976c,racerbacktank,10028,Harvard Racerback Tank,Size,XL,,,,,MYU,1
0129609e-7581-11e3-a29a-bc305bf5da20,SmartWatersmall,10258,Smart Water 20 OZ.,,,,,,,,1
022894d1-fd3d-11e7-e6e7-925c08ba6a56,harvardcrestmug,11213,Harvard Crest Mug,Color,White,,,,,Quality,1
022894d1-fd3d-11e7-e6e7-925c09299b5d,harvardcrestmug,11214,Harvard Crest Mug,Color,Crimson,,,,,Quality,1
022894d1-fd3d-11e7-e6e7-995a2d7bdf52,CrestSpeckledMug,10824,Crest Speckled Mug,Color,Crimson,,,,,Quality,1
022894d1-fd3d-11e7-e6e7-9a80e3db4a11,FreeIn-StorePickupHarvardStudentsONLY,FreeIn-StorePickupHarvardStudentsONLY,Free In-Store Pickup (Harvard Students ONLY),,,,,,,Freight,1
022894d1-fd3d-11e7-e6e7-9c7383d0e242,IvoryTerryCrew,11216,Ivory Terry Crew,Color,Ivory,Size,XS,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c738415c37a,IvoryTerryCrew,11217,Ivory Terry Crew,Color,Ivory,Size,S,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c7384572925,IvoryTerryCrew,11218,Ivory Terry Crew,Color,Ivory,Size,M,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c73849f1ec8,IvoryTerryCrew,11219,Ivory Terry Crew,Color,Ivory,Size,L,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c7384e5a3aa,IvoryTerryCrew,11220,Ivory Terry Crew,Color,Ivory,Size,XL,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c73d3262b58,TheHarrisonJacket,11221,"The ""Harrison"" Jacket",Color,Crimson,Size,XS,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c73d37039dc,TheHarrisonJacket,11222,"The ""Harrison"" Jacket",Color,Crimson,Size,S,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c73d3c20fc4,TheHarrisonJacket,11223,"The ""Harrison"" Jacket",Color,Crimson,Size,M,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c73d404b4a4,TheHarrisonJacket,11224,"The ""Harrison"" Jacket",Color,Crimson,Size,L,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c73d4462946,TheHarrisonJacket,11225,"The ""Harrison"" Jacket",Color,Crimson,Size,XL,,,Apparel Empire,1
022894d1-fd3d-11e7-e6e7-9c7c60d640fb,HarvardCrestWhiskeyShotGlass,11226,Harvard Crest Whiskey Shot Glass,,,,,,,Quality,1
022894d1-fd3d-11e7-e6e7-9c7cbe38a55d,HarvardGraduateSchoolofEducationMug,11227,Harvard Graduate School of Education Mug,Color,White,,,,,Quality,1
022894d1-fd3d-11e7-e6e7-a3ae3e2e8a01,FreeIn-StorePickupH-SweaterPurchasesbyHarvardStudentsONLY,FreeIn-StorePickupH-SweaterPurchasesbyHarvardStudentsONLY,Free In-Store Pickup (H-Sweater Purchases by Harvard Students ONLY),,,,,,,Freight,1
022894d1-fd3d-11e7-e6e7-a7a3405c60ac,CaudalieHarvardCrew,11236,Caudalie Harvard Crew,,,,,,,,0
022894d1-fd3d-11e7-e6e7-a7aa04b74294,HarvardBistroMug,11292,Harvard Bistro Mug,Color,Ivory,,,,,Quality,1
022894d1-fd3d-11e7-e6e7-a7aaf22e48ed,HarvardCrestPintGlass,2035,Harvard Crest Pint Glass,,,,,,,Quality,1
022894d1-fd3d-11e7-e6e7-a7ac8cc78d8d,HarvardLadiesFlannelPants,11239,Harvard Ladies Flannel Pants,Color,Crimson,Size,S,,,Concepts Sport,1
022894d1-fd3d-11e7-e6e7-a7ac8d0f7fcf,HarvardLadiesFlannelPants,11240,Harvard Ladies Flannel Pants,Color,Crimson,Size,M,,,Concepts Sport,1
022894d1-fd3d-11e7-e6e7-a7ac8d6a5684,HarvardLadiesFlannelPants,11241,Harvard Ladies Flannel Pants,Color,Crimson,Size,L,,,Concepts Sport,1
022894d1-fd3d-11e7-e6e7-a7ac8dc9bd1f,HarvardLadiesFlannelPants,11242,Harvard Ladies Flannel Pants,Color,Crimson,Size,XL,,,Concepts Sport,1
022894d1-fd3d-11e7-e6e7-b50508fab771,HarvardSnowflakeScarf,11243,Harvard Snowflake Scarf,Color,Crimson,,,,,Ouray,1
022894d1-fd3d-11e7-e6e7-b5075da94c71,HarvardHShieldPin,882,Harvard H Shield Pin,Color,Crimson,,,,,Pin Badge Maker Company,1
022894d1-fd3d-11e7-e6e7-b50999b177f7,HarvardBusinessSchoolPin,872,Harvard Business School Pin,Color,Crimson,,,,,Pin Badge Maker Company,1
022894d1-fd3d-11e7-e6e7-b50b66ddfe38,HarvardCrimsonHPin,1065,Harvard Crimson H Pin,Color,Crimson,,,,,Pin Badge Maker Company,1
022894d1-fd3d-11e7-e6e7-b50c39c8d7c6,HarvardKennedySchoolPin,871,Harvard Kennedy School Pin,Color,Crimson,,,,,Pin Badge Maker Company,1
022894d1-fd3d-11e7-e6e7-b50cfc518090,HarvardPin,894,Harvard Pin,Color,Crimson,,,,,Pin Badge Maker Company,1
022894d1-fd3d-11e7-e6e7-b50f804ee8da,Harvard1636Pin,895,Harvard 1636 Pin,Color,Gold,,,,,Pin Badge Maker Company,1
022894d1-fd3d-11e7-e6e7-b5cec62b2d45,HSAPatagonia,11244,HSA Patagonia,Gender,mens,,,,,,0
022894d1-fd3d-11e7-e6e7-b5cec676c79e,HSAPatagonia,11245,HSA Patagonia,Gender,womens,,,,,,0
022894d1-fd3d-11e7-e6e7-b5ceef542715,HSAHat,11246,HSA Hat,,,,,,,,1
022894d1-fd3d-11e7-e6e7-b5cf091b517d,LetsGoHat,11247,Let's Go Hat,,,,,,,,1
022894d1-fd3d-11e7-e6e7-b5cf1584406a,HSACamelbak,11248,HSA Camelbak,,,,,,,,1
022894d1-fd3d-11e7-e6e7-b5cf22e5b743,LetsGoCamelbak,11249,Let's Go Camelbak,,,,,,,,1
022894d1-fd3d-11e7-e6e7-b82a2f1cb3ee,TheSarahWaffleTee,11250,"The ""Sarah"" Waffle Tee",Color,Crimson,Size,S,,,The League,0
022894d1-fd3d-11e7-e6e7-b82d4a9967f0,TheSarahWaffleTee,11251,"The ""Sarah"" Waffle Tee",Color,Crimson,Size,M,,,The League,0
022894d1-fd3d-11e7-e6e7-b82d4f58f7e2,TheSarahWaffleTee,11252,"The ""Sarah"" Waffle Tee",Color,Crimson,Size,L,,,The League,0
022894d1-fd3d-11e7-e6e7-b82d5d3895b7,TheSarahWaffleTee,11253,"The ""Sarah"" Waffle Tee",Color,Crimson,Size,XL,,,The League,0
022894d1-fd3d-11e7-e6e7-bd9e9380049d,HarvardMensFlannelPants,11255,Harvard Mens Flannel Pants,Size,S,,,,,Concepts Sport,1
022894d1-fd3d-11e7-e6e7-bd9e99f0d73f,HarvardMensFlannelPants,11256,Harvard Mens Flannel Pants,Size,M,,,,,Concepts Sport,1
022894d1-fd3d-11e7-e6e7-bd9e9f3c3add,HarvardMensFlannelPants,11257,Harvard Mens Flannel Pants,Size,L,,,,,Concepts Sport,1
022894d1-fd3d-11e7-e6e7-bd9ea3b562b0,HarvardMensFlannelPants,11258,Harvard Mens Flannel Pants,Size,XL,,,,,Concepts Sport,1
022894d1-fd3d-11e7-e6e7-be6b35f4fd12,HarvardSnowflakeBeanie,11259,Harvard Snowflake Beanie,Color,Crimson,,,,,Ouray,1
022894d1-fd3d-11e7-e6e7-c56c198e7421,SEASToteBag,11260,SEAS Tote Bag,,,,,,,Vineyard Vines,1
022894d1-fd3d-11e7-e6e7-ca06ee420cd2,RugbyStripedBeanie,11261,Rugby Striped Beanie,Color,Crimson,,,,,Apparel Empire,1
022894d1-fd3d-11e8-e6e7-2b8caa72a05e,vertical-v-neck-shirt,4859,Vertical V-Neck Shirt,Size,S,Color,Crimson,,,MYU,1
022894d1-fd3d-11e8-e6e7-2b8caad74730,vertical-v-neck-shirt,4860,Vertical V-Neck Shirt,Size,M,Color,Crimson,,,MYU,1
022894d1-fd3d-11e8-e6e7-2b8caaf55aec,vertical-v-neck-shirt,4861,Vertical V-Neck Shirt,Size,L,Color,Crimson,,,MYU,1
022894d1-fd3d-11e8-e6e7-2b8cab1212fc,vertical-v-neck-shirt,4862,Vertical V-Neck Shirt,Size,XL,Color,Crimson,,,MYU,1
022894d1-fd3d-11e8-e6e7-2b8cab2ec42a,vertical-v-neck-shirt,1109,Vertical V-Neck Shirt,Size,S,Color,Blue,,,MYU,1
022894d1-fd3d-11e8-e6e7-2b8cab4bbce1,vertical-v-neck-shirt,1110,Vertical V-Neck Shirt,Size,M,Color,Blue,,,MYU,1
022894d1-fd3d-11e8-e6e7-2b8cab675909,vertical-v-neck-shirt,1111,Vertical V-Neck Shirt,Size,L,Color,Blue,,,MYU,1
022894d1-fd3d-11e8-e6e7-2b8cab84bce6,vertical-v-neck-shirt,1112,Vertical V-Neck Shirt,Size,XL,Color,Blue,,,MYU,1
022894d1-fd3d-11e8-e6e7-2bbc52407b13,UPSShipping,UPSShipping,UPS Shipping,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc07018a156,PickUpinStore,PickUpinStore,Pick Up in Store,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc42c7c872a,FreePickupinStore,FreePickupinStore,Free Pickup in Store,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc54e72d11c,Pickupfromstore,Pickupfromstore,Pick up from store,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc66e023eb9,INTERNATIONAL_ECONOMY,INTERNATIONAL_ECONOMY,FedEx International Economy,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc68da80ce3,INTERNATIONAL_PRIORITY,INTERNATIONAL_PRIORITY,FedEx International Priority,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc6ac180028,GROUND_HOME_DELIVERY,GROUND_HOME_DELIVERY,FedEx Ground Home Delivery,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc6b3d31ca1,STANDARD_OVERNIGHT,STANDARD_OVERNIGHT,FedEx Standard Overnight,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc6b6956c2c,FEDEX_2_DAY,FEDEX_2_DAY,FedEx 2 Day,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bc83bb63a4a,15,15,USPS First-Class Mail International Parcel,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bcc5698db63,FEDEX_GROUND,FEDEX_GROUND,FedEx Ground,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bcda3f1cbd9,FreeShippingDomesticOnly-Ordersover50,FreeShippingDomesticOnly-Ordersover50,Free Shipping (Domestic Only) - Orders over $50,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bcfa72d5fba,FreeUSPSShippingDomesticOnly,FreeUSPSShippingDomesticOnly,Free USPS Shipping (Domestic Only),,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bdb9a02b457,FreePickupinOffice,FreePickupinOffice,Free Pickup in Office,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2bf5ff0d7b50,FreeShipping,FreeShipping,Free Shipping,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2c3c48e504bf,hshorts,10053,'H' Shorts,Color,Black,Size,S,,,Fit2Win,0
022894d1-fd3d-11e8-e6e7-2c3c494c6a35,hshorts,10099,'H' Shorts,Color,Black,Size,XL,,,Fit2Win,0
022894d1-fd3d-11e8-e6e7-2c3c495ea933,hshorts,10105,'H' Shorts,Color,Black,Size,XXL,,,Fit2Win,0
022894d1-fd3d-11e8-e6e7-2c3dcdb00207,InternationalShipping,InternationalShipping,International Shipping,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2c51de91290a,11,11,UPS Standard,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2c6ac8510340,womensharvardappliquehoodedsweatshirt,10354,Women's Harvard Applique Hooded Sweatshirt,Size,Small,,,,,Palomar Printing,0
022894d1-fd3d-11e8-e6e7-2c6ac89ec485,womensharvardappliquehoodedsweatshirt,10355,Women's Harvard Applique Hooded Sweatshirt,Size,Medium,,,,,Palomar Printing,0
022894d1-fd3d-11e8-e6e7-2c6ac8b5fbaa,womensharvardappliquehoodedsweatshirt,10356,Women's Harvard Applique Hooded Sweatshirt,Size,Large,,,,,Palomar Printing,0
022894d1-fd3d-11e8-e6e7-2c6ac8c9181f,womensharvardappliquehoodedsweatshirt,10357,Women's Harvard Applique Hooded Sweatshirt,Size,X-Large,,,,,Palomar Printing,0
022894d1-fd3d-11e8-e6e7-2c7da386b2ad,harvardsummerschoolt-shirt,10469,Harvard Summer School T-Shirt,Color,Blue,Size,S,,,Not specified,0
022894d1-fd3d-11e8-e6e7-2c7da3cde341,harvardsummerschoolt-shirt,10471,Harvard Summer School T-Shirt,Color,Blue,Size,L,,,Not specified,0
022894d1-fd3d-11e8-e6e7-2c7da3e98fa2,harvardsummerschoolt-shirt,10472,Harvard Summer School T-Shirt,Color,Blue,Size,XL,,,Not specified,0
022894d1-fd3d-11e8-e6e7-2cb47688943f,custom,custom,Custom,,,,,,,Freight,1
022894d1-fd3d-11e8-e6e7-2cb968723243,harvardheritagev-necksweater,10588,Harvard Heritage V-Neck Sweater,Colour,crimson,Size,XS,,,Hillflint,0
022894d1-fd3d-11e8-e6e7-2cb968e3919b,harvardheritagev-necksweater,10589,Harvard Heritage V-Neck Sweater,Colour,crimson,Size,S,,,Hillflint,0
022894d1-fd3d-11e8-e6e7-2cb968f8f711,harvardheritagev-necksweater,10590,Harvard Heritage V-Neck Sweater,Colour,crimson,Size,M,,,Hillflint,0
022894d1-fd3d-11e8-e6e7-2cb9690d9a9d,harvardheritagev-necksweater,10591,Harvard Heritage V-Neck Sweater,Colour,crimson,Size,L,,,Hillflint,0
022894d1-fd3d-11e8-e6e7-2ccbca23db5e,freshman-essentials-bundle,FreshmanEssentCrimsonS,Freshman Essentials T-shirt Bundle,T-shirt Color,Crimson,T-shirt Size,S,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbca5aebcf,freshman-essentials-bundle,FreshmanEssentCrimsonM,Freshman Essentials T-shirt Bundle,T-shirt Color,Crimson,T-shirt Size,M,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbca6adb31,freshman-essentials-bundle,FreshmanEssentCrimsonL,Freshman Essentials T-shirt Bundle,T-shirt Color,Crimson,T-shirt Size,L,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbca7d0453,freshman-essentials-bundle,FreshmanEssentCrimsonXL,Freshman Essentials T-shirt Bundle,T-shirt Color,Crimson,T-shirt Size,XL,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbca9103cd,freshman-essentials-bundle,FreshmanEssentNavyS,Freshman Essentials T-shirt Bundle,T-shirt Color,Navy,T-shirt Size,S,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbcaa08ab3,freshman-essentials-bundle,FreshmanEssentNavyM,Freshman Essentials T-shirt Bundle,T-shirt Color,Navy,T-shirt Size,M,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbcab25fa5,freshman-essentials-bundle,FreshmanEssentNavyL,Freshman Essentials T-shirt Bundle,T-shirt Color,Navy,T-shirt Size,L,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbcac2d777,freshman-essentials-bundle,FreshmanEssentGrayS,Freshman Essentials T-shirt Bundle,T-shirt Color,Gray,T-shirt Size,S,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbcad44bc6,freshman-essentials-bundle,FreshmanEssentGrayM,Freshman Essentials T-shirt Bundle,T-shirt Color,Gray,T-shirt Size,M,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbcae3901e,freshman-essentials-bundle,FreshmanEssentGrayL,Freshman Essentials T-shirt Bundle,T-shirt Color,Gray,T-shirt Size,L,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2ccbcaf47fb2,freshman-essentials-bundle,FreshmanEssentGrayXL,Freshman Essentials T-shirt Bundle,T-shirt Color,Gray,T-shirt Size,XL,,,The Harvard Shop,1
022894d1-fd3d-11e8-e6e7-2cdb80508480,pockettee,10831,Pocket Tee,Size,S,,,,,The League,0
022894d1-fd3d-11e8-e6e7-2cdb8096f4d6,pockettee,10832,Pocket Tee,Size,M,,,,,The League,0
022894d1-fd3d-11e8-e6e7-2cdb80a8cfed,pockettee,10833,Pocket Tee,Size,L,,,,,The League,0
022894d1-fd3d-11e8-e6e7-2cdb80b888b5,pockettee,10834,Pocket Tee,Size,XL,,,,,The League,0
022894d1-fd3d-11e8-e6e7-30506b99cc52,currier-house,HousePatagonia2018,Currier House Patagonia,Style,Women's,Size,XXL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-3072cc0e67c2,InStorePatagoniaPickupAvailableApril16thHUIDholdersonly,InStorePatagoniaPickupAvailableApril16thHUIDholdersonly,"In Store Patagonia Pickup [Available April 16th, HUID holders only]",,,,,,,Freight,0
022894d1-fd3d-11e8-e6e7-307e242c913d,quincy-house,HousePatagonia2018,Quincy House Patagonia,Style,Women's,Size,XXL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-307e2663db77,cabot-house,HousePatagonia2018,Cabot House Patagonia,Style,Women's,Size,XXL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-31f05f443ace,mather-house,HousePatagonia2018,Mather House Patagonia,Style,Women's,Size,XXL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d076296afb,adams-house,AMXSP,Adams House Patagonia,Style,Men's,Size,XS,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d076a47777,adams-house,AMXS,Adams House Patagonia,Style,Men's,Size,XS,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d076c83a5f,adams-house,AMSP,Adams House Patagonia,Style,Men's,Size,S,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d076e94827,adams-house,AMS,Adams House Patagonia,Style,Men's,Size,S,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d0772a1240,adams-house,AMMP,Adams House Patagonia,Style,Men's,Size,M,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d0774ed359,adams-house,AMM,Adams House Patagonia,Style,Men's,Size,M,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d077784244,adams-house,AMLP,Adams House Patagonia,Style,Men's,Size,L,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07796976f,adams-house,AML,Adams House Patagonia,Style,Men's,Size,L,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d077b5222e,adams-house,AMXLP,Adams House Patagonia,Style,Men's,Size,XL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d077d12bc6,adams-house,AMXL,Adams House Patagonia,Style,Men's,Size,XL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d077ee74c6,adams-house,AMXXLP,Adams House Patagonia,Style,Men's,Size,XXL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d0780f64e1,adams-house,AMXXL,Adams House Patagonia,Style,Men's,Size,XXL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d0782f8e4b,adams-house,AWXSP,Adams House Patagonia,Style,Women's,Size,XS,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d078556149,adams-house,AWXS,Adams House Patagonia,Style,Women's,Size,XS,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d0787eb5d7,adams-house,AWSP,Adams House Patagonia,Style,Women's,Size,S,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d078c067d7,adams-house,AWS,Adams House Patagonia,Style,Women's,Size,S,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d078de2790,adams-house,AWMP,Adams House Patagonia,Style,Women's,Size,M,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d078f9e0c1,adams-house,AWM,Adams House Patagonia,Style,Women's,Size,M,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d079192d78,adams-house,AWLP,Adams House Patagonia,Style,Women's,Size,L,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07937d7e9,adams-house,AWL,Adams House Patagonia,Style,Women's,Size,L,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07976bd67,adams-house,AWXLP,Adams House Patagonia,Style,Women's,Size,XL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d0799cf463,adams-house,AWXL,Adams House Patagonia,Style,Women's,Size,XL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d079bf88ef,adams-house,AWXXLP,Adams House Patagonia,Style,Women's,Size,XXL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d079d87ad0,adams-house,AWXXL,Adams House Patagonia,Style,Women's,Size,XXL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07a76bba0,dunster-house,DMXSP,Dunster House Patagonia,Style,Men's,Size,XS,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07a97ce87,dunster-house,DMXS,Dunster House Patagonia,Style,Men's,Size,XS,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07ac01fa5,dunster-house,DMSP,Dunster House Patagonia,Style,Men's,Size,S,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07ae542de,dunster-house,DMS,Dunster House Patagonia,Style,Men's,Size,S,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07b07a621,dunster-house,DMMP,Dunster House Patagonia,Style,Men's,Size,M,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07b2b8dde,dunster-house,DMM,Dunster House Patagonia,Style,Men's,Size,M,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07b509e68,dunster-house,DMLP,Dunster House Patagonia,Style,Men's,Size,L,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07b7ce410,dunster-house,DML,Dunster House Patagonia,Style,Men's,Size,L,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07b9d93d9,dunster-house,DMXLP,Dunster House Patagonia,Style,Men's,Size,XL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07bbc4899,dunster-house,DMXL,Dunster House Patagonia,Style,Men's,Size,XL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07bdab469,dunster-house,DMXXLP,Dunster House Patagonia,Style,Men's,Size,XXL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07bfac936,dunster-house,DMXXL,Dunster House Patagonia,Style,Men's,Size,XXL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07c1b06ae,dunster-house,DWXSP,Dunster House Patagonia,Style,Women's,Size,XS,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07c3c0bd0,dunster-house,DWXS,Dunster House Patagonia,Style,Women's,Size,XS,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07c5cf8b2,dunster-house,DWSP,Dunster House Patagonia,Style,Women's,Size,S,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07c7d4f55,dunster-house,DWS,Dunster House Patagonia,Style,Women's,Size,S,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07c9c8aad,dunster-house,DWMP,Dunster House Patagonia,Style,Women's,Size,M,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07cbc2358,dunster-house,DWM,Dunster House Patagonia,Style,Women's,Size,M,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07cd9d8f4,dunster-house,DWLP,Dunster House Patagonia,Style,Women's,Size,L,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07cf858a7,dunster-house,DWL,Dunster House Patagonia,Style,Women's,Size,L,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07d163a15,dunster-house,DWXLP,Dunster House Patagonia,Style,Women's,Size,XL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07d32c9d1,dunster-house,DWXL,Dunster House Patagonia,Style,Women's,Size,XL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07d51cd72,dunster-house,DWXXLP,Dunster House Patagonia,Style,Women's,Size,XXL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07d724ad3,dunster-house,DWXXL,Dunster House Patagonia,Style,Women's,Size,XXL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07e0cd672,eliot-house,EMXSP,Eliot House Patagonia,Style,Men's,Size,XS,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07e2b9402,eliot-house,EMXS,Eliot House Patagonia,Style,Men's,Size,XS,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07e4762b8,eliot-house,EMSP,Eliot House Patagonia,Style,Men's,Size,S,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07e63f3a3,eliot-house,EMS,Eliot House Patagonia,Style,Men's,Size,S,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07e8075ea,eliot-house,EMMP,Eliot House Patagonia,Style,Men's,Size,M,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07e9eebea,eliot-house,EMM,Eliot House Patagonia,Style,Men's,Size,M,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07eb95c6a,eliot-house,EMLP,Eliot House Patagonia,Style,Men's,Size,L,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07edc1af6,eliot-house,EML,Eliot House Patagonia,Style,Men's,Size,L,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07efc7975,eliot-house,EMXLP,Eliot House Patagonia,Style,Men's,Size,XL,Personalization,Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07f1ad043,eliot-house,EMXL,Eliot House Patagonia,Style,Men's,Size,XL,Personalization,Not Personalized,GroupGear,0
022894d1-fd3d-11e8-e6e7-32d07f356c6f,eliot-house,EMXXLP,Eliot House Patagonia,Style,Men's,Size,XXL,Personalization,Personalized,GroupGear,0
